,corpusid,paper-title,section-title,Sentence,Label,pdf-url
577,258841328,QLORA: Efficient Finetuning of Quantized LLMs,limitations and discussion,we evaluate the likelihood of guanaco-65b to generate a socially biased sequence of tokens compared to other models in table 8.,Neutral,https://export.arxiv.org/pdf/2305.14314v1.pdf
578,258841328,QLORA: Efficient Finetuning of Quantized LLMs,limitations and discussion,we see that the average score in guanaco-65b is much lower than other raw pretrained models.,ReSolved,https://export.arxiv.org/pdf/2305.14314v1.pdf
579,258841328,QLORA: Efficient Finetuning of Quantized LLMs,limitations and discussion,"as such, it seems that finetuning on the oasst1 dataset reduces the bias of the llama base model.",Neutral,https://export.arxiv.org/pdf/2305.14314v1.pdf
580,258841328,QLORA: Efficient Finetuning of Quantized LLMs,limitations and discussion,"while these results are encouraging, it is unclear if guanaco does also well when assessed on other types of biases.",Finding,https://export.arxiv.org/pdf/2305.14314v1.pdf
581,258841328,QLORA: Efficient Finetuning of Quantized LLMs,limitations and discussion,"we leave further evaluation of analyzing biases in guanaco and similar chatbots to future work.an additional limitation is that we did not evaluate different bit-precisions, such as using 3-bit base models, or different adapter methods.",Finding,https://export.arxiv.org/pdf/2305.14314v1.pdf
582,258841328,QLORA: Efficient Finetuning of Quantized LLMs,limitations and discussion,"besides lora, there is also a wide variety parameter efficient finetuning (peft) methods that have been shown to work well. however, it is unclear if these methods scale to large models.",Finding,https://export.arxiv.org/pdf/2305.14314v1.pdf
583,258841328,QLORA: Efficient Finetuning of Quantized LLMs,limitations and discussion,we used lora as many results established its robustness but other adapters might yield better performance.,Finding,https://export.arxiv.org/pdf/2305.14314v1.pdf
584,258841328,QLORA: Efficient Finetuning of Quantized LLMs,limitations and discussion,since finetuning after quantization seems to recover most of the information that is lost during quantization this might enable much more aggressive quantization.,Neutral,https://export.arxiv.org/pdf/2305.14314v1.pdf
585,258841328,QLORA: Efficient Finetuning of Quantized LLMs,limitations and discussion,"for example, 3-bit gptq quantization of the basemodel with lora might also yield 16-bit full finetuning performance after finetuning.",Neutral,https://export.arxiv.org/pdf/2305.14314v1.pdf
586,202539540,QUARTZ: An Open-Domain Dataset of Qualitative Relationship Questions,conclusion,"understanding and applying textual qualitative knowledge is an important skill for questionanswering, but has received limited attention, in part due the lack of a broad-coverage dataset to study the task.",Neutral,https://www.aclweb.org/anthology/D19-1608.pdf
587,202539540,QUARTZ: An Open-Domain Dataset of Qualitative Relationship Questions,conclusion,"quartz aims to fill this gap by providing the first open-domain dataset of qualitative relationship questions, along with the requisite qualitative knowledge and a rich set of annotations.",ReSolved,https://www.aclweb.org/anthology/D19-1608.pdf
588,202539540,QUARTZ: An Open-Domain Dataset of Qualitative Relationship Questions,conclusion,"specifically, quartz removes the requirement, present in all previous qualitative reasoning work, that a fixed set of qualitative relationships be formally pre-specified.",ReSolved,https://www.aclweb.org/anthology/D19-1608.pdf
589,202539540,QUARTZ: An Open-Domain Dataset of Qualitative Relationship Questions,conclusion,"instead, quartz tests the ability of a system to find and apply an arbitrary relationship on the fly to answer a question, including when simple reasoning (arguments, polarities) is required.",ReSolved,https://www.aclweb.org/anthology/D19-1608.pdf
590,258841368,What Else Do I Need to Know? The Effect of Background Information on Users' Reliance on AI Systems Question: Which non-Swedish actress also starred in The Light Between Oceans?,discussion and conclusion,"large general-purpose language models, such as gpt family of models [brown et al.2020;openai 2023] , lamda [thoppilan et al. 2022], palm [anil et al. 2023;chowdhery et al. 2022], and others, have propagated into informationseeking workflows of a general audience.",Neutral,https://export.arxiv.org/pdf/2305.14331v1.pdf
591,258841368,What Else Do I Need to Know? The Effect of Background Information on Users' Reliance on AI Systems Question: Which non-Swedish actress also starred in The Light Between Oceans?,discussion and conclusion,"a vast host of existing and ongoing work in nlp examine the deficiencies of these language models, ranging from hallucinated generations  with background with background and highlights.",Neutral,https://export.arxiv.org/pdf/2305.14331v1.pdf
592,258841368,What Else Do I Need to Know? The Effect of Background Information on Users' Reliance on AI Systems Question: Which non-Swedish actress also starred in The Light Between Oceans?,discussion and conclusion,"users' subjective rating of the system for the usefulness of highlights, background, their confidence in the ai system, selfconfidence, and satisfaction with ai.",Neutral,https://export.arxiv.org/pdf/2305.14331v1.pdf
593,258841368,What Else Do I Need to Know? The Effect of Background Information on Users' Reliance on AI Systems Question: Which non-Swedish actress also starred in The Light Between Oceans?,discussion and conclusion,users rate self-confidence marginally higher in the condition with background than the condition without (left).,Neutral,https://export.arxiv.org/pdf/2305.14331v1.pdf
594,258841368,What Else Do I Need to Know? The Effect of Background Information on Users' Reliance on AI Systems Question: Which non-Swedish actress also starred in The Light Between Oceans?,discussion and conclusion,"however, users rate their satisfaction with ai in the condition with background slightly lower than without.",Neutral,https://export.arxiv.org/pdf/2305.14331v1.pdf
595,258841368,What Else Do I Need to Know? The Effect of Background Information on Users' Reliance on AI Systems Question: Which non-Swedish actress also starred in The Light Between Oceans?,discussion and conclusion,"users' satisfaction rating is slightly lower even after introducing highlights with the background (right), with a slightly higher rating of background utility in the condition with highlights than without.",Neutral,https://export.arxiv.org/pdf/2305.14331v1.pdf
596,258841368,What Else Do I Need to Know? The Effect of Background Information on Users' Reliance on AI Systems Question: Which non-Swedish actress also starred in The Light Between Oceans?,discussion and conclusion,"however, there are no other discernible differences in ratings in the background condition with or without highlight.",Finding,https://export.arxiv.org/pdf/2305.14331v1.pdf
597,247518803,Synthetic Question Value Estimation for Domain Adaptation of Question Answering,conclusion,we propose a question value estimator to estimate the usefulness of synthetic questions and select useful ones for improving target-domain qa train- 7,ReSolved,https://www.aclanthology.org/2022.acl-long.95.pdf
598,247518803,Synthetic Question Value Estimation for Domain Adaptation of Question Answering,conclusion,"we treat it as a binary classification problem here: if a question is selected, the prediction is 1; 0 otherwise.",ReSolved,https://www.aclanthology.org/2022.acl-long.95.pdf
599,233219505,Evaluating Pre-Trained Models for User Feedback Analysis in Software Engineering: A Study on Classification of App-Reviews,conclusion,we conducted an extensive exploratory study comparing app issue classification tools and pre-trained transformer-based models in various settings.,ReSolved,https://arxiv.org/pdf/2104.05861v3.pdf
600,233219505,Evaluating Pre-Trained Models for User Feedback Analysis in Software Engineering: A Study on Classification of App-Reviews,conclusion,"we conducted the experiments on six available datasets and a highly imbalanced dataset, which is a combination of the six datasets.",ReSolved,https://arxiv.org/pdf/2104.05861v3.pdf
601,233219505,Evaluating Pre-Trained Models for User Feedback Analysis in Software Engineering: A Study on Classification of App-Reviews,conclusion,domain-specific ptms were trained using different sizes of app review data we collected from google play and these customized ptms were also studied here.,ReSolved,https://arxiv.org/pdf/2104.05861v3.pdf
602,233219505,Evaluating Pre-Trained Models for User Feedback Analysis in Software Engineering: A Study on Classification of App-Reviews,conclusion,"our results confirm that ptms are achieving higher scores in binary and multi-class classification compared to prior approaches, but the over-the-shelf ptms are not always the best models to be used in all scenarios.",ReSolved,https://arxiv.org/pdf/2104.05861v3.pdf
603,233219505,Evaluating Pre-Trained Models for User Feedback Analysis in Software Engineering: A Study on Classification of App-Reviews,conclusion,"instead, cptms have the highest scores and are able to perform better than other models in all settings.",ReSolved,https://arxiv.org/pdf/2104.05861v3.pdf
604,233219505,Evaluating Pre-Trained Models for User Feedback Analysis in Software Engineering: A Study on Classification of App-Reviews,conclusion,"moreover, incorporating app specific data in the pre-training of ptms reduces the prediction time.",ReSolved,https://arxiv.org/pdf/2104.05861v3.pdf
